time,h1,h2,h3,h4,v1,v2,modo,sp1,sp2,Ki,Kd,Kp,Kw
2024-11-07 16:16:24.859057,24.78258783067672,24.828827352395244,2.9071687553806833,2.9108285724795384,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:25.879351,25.143572685841818,25.11708700564968,3.129590170324513,3.0479947901052493,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:26.865814,24.890465581368275,24.942378016546442,2.995726216660768,2.9529126332842583,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:28.095720,25.039811424357993,25.06307895057306,3.0886394443803895,3.009587431789448,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:28.905037,25.18840925393984,25.1958890276066,3.182072255133392,3.0614473666165316,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:29.840075,25.096644097024804,25.130748228263354,3.131710958817388,3.0267080573254557,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:30.852914,24.480228676354304,24.69398019069874,2.8056901685029807,2.7997962078511964,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:31.851196,24.725627165518492,24.89491896003176,2.968774533433604,2.8976689513007856,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:32.832596,25.190759477242935,25.2572258708161,3.2440247209979653,3.071961083263788,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:33.847335,24.893679322997684,25.04756924163077,3.080990228348688,2.9590620412181,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:34.846324,25.318768640107542,24.797225411172843,2.8915373601761494,3.1192304196874385,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:35.859219,24.991249462431448,25.13473370128074,3.1488859658096553,2.9965442226235584,0.4375268784276187,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:36.833047,24.961323290826307,24.934332458127983,2.9958235372975928,2.985390515030314,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:37.851456,25.40846791403628,25.268448681739237,3.248198386298313,3.1520192509233578,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:38.836461,25.086241923000756,25.0427921587642,3.0722598946287882,3.0291443711364296,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:39.858899,24.718031961979314,24.783736306953728,2.877805098839944,2.892860025100173,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:40.865205,25.134903247857814,25.112861190739228,3.130952521526173,3.0506927123522813,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:41.912296,24.798396165494488,24.877119499050387,2.951699801016188,2.9249183872972706,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:42.853030,25.18245769691201,25.18005353525861,3.1830339755805137,3.069440336180463,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:43.955175,24.851235238045877,24.947580854875937,3.004462566670499,2.9446813380168533,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:44.932652,25.245447999347636,25.257526919744695,3.239513581913578,3.092144086698623,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:45.949853,24.92022553194686,25.027861088260092,3.0615304005777757,2.9687945157940074,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:46.875442,25.266832135070683,24.795114548836818,2.885895925323793,3.099745264493129,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:47.879346,24.993585023597223,25.091539655676694,3.1128178546439065,2.9978292861437597,0.32074882013883865,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:48.870371,24.87731546676452,24.883998007870087,2.955501885996583,2.954909293364234,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:49.877908,25.29291535474794,25.194202540545255,3.1916819804683008,3.110804966906791,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:50.847863,25.015941719703626,25.002166384431753,3.0425907468777,3.0055591641348496,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:51.872082,24.64274052080361,24.739499448230543,2.8466049401407587,2.868058619129568,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:52.881305,25.063224337209483,25.07140114381209,3.1030316038073584,3.027868709866633,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:53.868700,24.75034269783643,24.852177501298666,2.9371307797396944,2.911341135019962,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:54.865564,25.172104588555918,25.183757429924228,3.190313087429751,3.069999340696348,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:55.880635,24.84324931733935,24.951984376697244,3.0122761956684716,2.9460930143287354,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:56.853908,25.256564466396867,25.275608669102542,3.2571205211443495,3.100345158307049,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:57.892097,24.977591505767407,25.08049770517599,3.1039072020267318,2.993462396761038,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:58.888480,25.364560009757398,24.82616108844366,2.9106103427657652,3.1388447201998004,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:16:59.972816,25.051450451726524,25.15998769117612,3.164484599871377,3.0211045828179244,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:00.859012,24.72987357635987,24.98140926320187,3.027993280209193,2.9005655966454094,1.0,0.9295368399065751,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:01.866220,25.15890517153354,25.273605445689917,3.2495385653459485,3.061171440583777,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:02.891796,24.832750275834293,25.039313798994172,3.0683966234415943,2.937718804059174,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:03.875102,25.22767546047501,24.78618599176111,2.8777531387848976,3.0870889928743335,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:04.883268,24.927844438096653,25.10211237761749,3.1197615846167834,2.9753515683136826,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:05.878104,25.346833645499668,24.87934385391737,2.949706367264391,3.1323519665630495,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:06.864757,25.05218317025136,25.204228455670492,3.195974631911551,3.016303061617742,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:12.865419,23.30449027602197,23.970597250704728,2.3191877443076065,2.402167205129993,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:15.845029,23.572558172094684,24.21423347566987,2.6030791632896917,2.5576315692925924,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:35.185915,24.71548872354877,25.093241149305946,3.2861543503715924,2.9939291926560507,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:37.254652,33.96250788577437,31.37322100636126,6.806808510404626,5.77505528566496,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:39.194049,33.594161922603035,30.994157565409356,6.373655366110454,5.559798500066491,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:40.199617,33.04867559179211,30.61886729012664,5.9618633591884915,5.288510025742226,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:42.201108,32.48393835226551,30.231573956545006,5.554361263656097,5.017691008596269,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:43.205884,32.04448440403967,29.931014659452714,5.250051197796086,4.813766710299247,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:45.209321,31.153226608281972,29.32346252248302,4.665876459333153,4.417738966860713,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:46.214036,30.83839130153231,29.109443481288782,4.469728648816327,4.2832656469112145,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:48.215851,30.155804401613377,28.646414809189036,4.062101940306715,4.001066410856415,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:51.240884,29.068210159038042,27.91116146993177,3.4605935478678744,3.576807710085533,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:53.389828,28.141869379517832,27.287041890258823,2.992615541613919,3.238845356717151,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:55.262916,27.17833439839479,26.63961989824209,2.547083082077059,2.908994462466045,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:57.274125,26.46974501015433,26.16447781605997,2.245234313124715,2.6799444517767443,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:17:59.277495,25.680129845137287,25.63582741593193,1.9346329663131876,2.4384034107300443,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:02.287627,24.274886618022446,24.69671159616682,1.4419239213810324,2.0391656763219483,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:04.287454,23.89578514378826,24.480045095626146,1.440892261841316,1.9896587234134924,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:05.292433,24.19138604909485,24.722610211855994,1.6759227207167813,2.1290370221557993,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:07.297118,25.11262505967749,25.464516255004305,2.3472886559304085,2.5357483851914058,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:08.302728,25.53105652973014,25.796559828488885,2.628348212868645,2.7093561997567543,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:10.304632,24.86970386868232,25.332378702153203,2.3264783609680872,2.492037601460367,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:11.400141,24.287583607030612,24.924713234747436,2.077935228290346,2.3096999956268283,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:14.323267,25.624861537037937,25.252458000721937,2.4523669435990274,2.8802015532428245,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:15.328325,26.065962922503502,25.613651443596545,2.746009651372123,3.055867962741565,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:17.347357,25.290658233009573,25.091009626606194,2.38786277778977,2.7873706365373447,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:18.336413,24.893812718614704,24.823909308330407,2.2154976485359934,2.655695835107558,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:20.337539,24.93097950484421,24.909731135719856,2.3516304669995973,2.7084346269471915,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:23.464122,26.32919235160176,26.047076863065012,3.254104105950441,3.2602509325083853,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:24.470618,26.81235244917475,26.414102486707257,3.524827638486234,3.429262541246938,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:26.471325,26.08098325527531,25.903258153380225,3.123404628934937,3.148706887098677,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:27.476242,25.687578884252048,25.62917416060491,2.9192918791671283,3.004014768971099,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:29.479739,24.957614436910035,25.109306953924396,2.553245701476143,2.7404900778795027,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:30.485326,24.55507482386123,24.842576432385126,2.375967411001775,2.606093696905687,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:32.491557,25.400210978482818,24.924636883627162,2.4934102369625264,2.9569528636843017,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:33.491526,25.842757336187933,25.28812928515547,2.7841113833074327,3.129972577023066,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:35.494571,25.097494472850542,25.39644594243608,2.8798629976874013,2.8579212742224476,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:36.500333,24.72225180541019,25.130204543600534,2.6913747577860625,2.7253622279913117,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:38.501445,24.75327573431069,24.60385700429496,2.3373114388068514,2.7629229351541325,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:39.532379,25.19649250294215,24.344761523792133,2.167434699832501,2.9498314721093086,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:41.532226,25.28626959837194,25.083113496359154,2.764962067617726,2.9940954738701695,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:42.516795,24.916709135044655,25.444259214788023,3.04791161219407,2.8597269752273884,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:44.517960,24.99427130758579,24.95353149039049,2.694996838244803,2.900643303539825,0.2864346207104518,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:45.523661,25.439168197039606,24.699551067365487,2.5156817327269927,3.0745602052516467,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:47.527609,24.928011458405617,25.428931240271893,3.088777829792125,2.891493652859041,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:48.533621,24.562560821376387,25.795173017263348,3.3692389801861546,2.7658820990635875,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:50.567386,25.48670400077275,25.27743097439961,2.9765191821236736,3.1035994896179226,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:52.595938,25.57434311678501,24.766227023325026,2.598577025908381,3.14101856815123,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:54.569189,24.801193253203813,24.82095415498263,2.6724342336029374,2.866812667076181,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:56.596612,24.87689776187056,25.54053273615025,3.236342516306195,2.9040152913862616,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:57.590185,25.359463022702098,25.906319377922223,3.509558534722263,3.0821694902541563,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:18:59.594607,25.50918406506108,25.398939615531724,3.1092385706864927,3.1303435605147154,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:00.622951,25.124613073578033,25.130417852242882,2.9069906657771827,2.9870713489437644,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:02.606968,24.37698571789089,24.609670152543693,2.5363962305268926,2.720419297460418,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:05.611669,24.88281117392924,25.04600678570376,2.9242329424459945,2.9394873362754144,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:08.615834,26.259506696247666,24.94657017552515,2.843561222866455,3.4511202555902383,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:12.680271,25.600319869715634,25.797224694276874,3.4758360655551956,3.190932150608955,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:16.642604,24.19104516040736,25.39475749429159,3.141883920789813,2.649589684089214,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:19.646095,24.752398753452056,24.615565286933297,2.585204037239075,2.8813506354910263,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:22.650492,26.086254673658036,25.078616754093993,2.968180242065168,3.3946822998934043,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:26.656792,25.45339156226991,24.73872841585624,2.6932908710753596,3.144883230647547,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:30.664668,23.98332939554188,25.53809932961191,3.3380376132840492,2.6122817550238624,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:34.671776,25.068912838388233,25.10391854045367,3.004358903569487,3.023035621384121,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:41.736436,23.22568128483161,23.313533616807703,1.7956419845815883,2.4075404666428404,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:45.740210,24.17567978423299,24.146767484533715,2.577063778473605,2.839161820904967,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:47.740243,25.11950329809333,24.89905682552355,3.1564535445726833,3.1945580681702617,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:48.768049,25.5767140812575,25.26046491598026,3.4206795404099664,3.359063557689526,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:50.750531,24.87807947938378,25.409391517177685,3.500795959759406,3.0779097224012952,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:51.768966,24.515770619719465,25.14138312061928,3.2874000675917543,2.936797556823783,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:54.780086,25.889966199791107,24.394195648220865,2.7105672430185557,3.4451657684915813,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:19:58.789017,25.228796056805393,25.26339394133928,3.3605898385490605,3.1847402757576626,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:00.793332,24.54120625178773,25.39691965493799,3.438540068562636,2.9138753315668873,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:01.817628,24.176337961036776,25.121742928851955,3.224460854767366,2.7798612613876936,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:03.822088,25.085927419116224,24.62301134229275,2.846436776262572,3.1165428196324005,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:04.821833,25.55985257458677,24.3625802282688,2.6518439228562727,3.295162305667294,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:06.850289,24.81997707601056,25.104151617243357,3.2164377519571583,3.0159063006651614,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:07.830591,24.456503656731208,25.479257642667104,3.4953968236333766,2.8734697159787137,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:09.876474,25.34709573589408,24.988110884611526,3.1074600873193248,3.210465739412597,0.0,0.5944557694236963,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:10.837165,25.831179720546285,24.73626464788408,2.9113365528428274,3.380551152008219,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:12.895294,25.225439225115345,25.172493259750063,3.2359310012359654,3.147507679961227,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:13.845637,24.83792199386314,25.570791159762766,3.529425703459711,2.9967086813811017,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:15.853268,24.957919882479494,25.066983461753885,3.1348679917187074,3.0362419900041506,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:18.859745,26.318415507342632,24.31964403312661,2.566187198955969,3.5438369015434947,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:20.863564,26.353534842744125,24.459104928698682,2.6794534369800322,3.5570710823665137,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:21.869308,25.94614869504131,24.860541694877007,2.9825705504087914,3.4014971655682222,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:23.869815,25.21576732580199,25.60113695499737,3.5284034184608344,3.1168075468482344,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:24.875421,24.87067651594156,25.960410183659615,3.7876782009511705,2.9799126608513875,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:26.892152,25.01643219950078,25.453021238359504,3.379535433839719,3.0240808789906017,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:29.947311,24.775039775675463,24.673321834215997,2.7809086976115274,2.9305196329684655,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:33.954393,25.720727306692424,25.462494098803777,3.397916412996646,3.2928502374320754,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:37.965700,25.137702352467315,25.09114336450888,3.0643238156612247,3.045993526124753,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:40.022479,24.411360645566898,24.581693757936378,2.689184827844225,2.7807278502908592,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:41.026877,24.005301994138925,24.297602160694975,2.491831393508342,2.6333751225488613,1.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:43.031026,24.893776817875302,24.997759680226856,3.0473393166810627,2.9841633986190597,1.0,0.11201598865717699,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:44.037017,25.352590078770035,25.369681961039525,3.3264336220831114,3.1605140274602355,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:46.043759,25.5015665163961,24.9423662878174,2.987465983384015,3.201658168200316,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:47.050673,25.122975850533415,24.685927899162763,2.7942547287646,3.0522853381899755,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:49.055323,24.40346729535902,25.37235222449745,3.32090325057552,2.7928421608786804,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:50.061062,24.055078124654035,25.732666686557703,3.6034491113552076,2.6549079939716727,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:52.074711,24.96759662900792,25.239182396519816,3.205832009730165,2.9994670624619912,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:54.086175,25.897600706319544,24.726925885665022,2.812782072722527,3.345897655014538,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:56.097942,26.023189960554646,24.80922726585175,2.8778425534937018,3.391850795575881,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:20:59.097232,24.958737635127385,25.886183627111244,3.6751437768428765,2.9797904044173955,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:02.105501,25.572287639038592,25.725746889939096,3.509080811815972,3.1883201863964983,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:04.107054,25.793656900009044,25.202832052850237,3.0904824611140347,3.259985255637388,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:05.112378,25.40662103891303,24.939829330056337,2.889579090315752,3.1090516094424396,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:07.141230,24.67249105050206,25.034205150928777,2.9759141549424952,2.846629014151332,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:08.121453,24.299679962630474,25.409382403087417,3.2652030407669805,2.7062646607794765,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:10.147884,25.205100962496637,24.91116212300334,2.890421316771965,3.052439906406604,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:13.256544,24.935418809870168,25.388638564192448,3.261861747829274,2.954548483667744,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:16.170482,25.432497688068995,25.28805846439523,3.1694717340046017,3.13399158542275,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:18.157811,25.585216290814003,24.785132379788443,2.784129113170597,3.189212554637327,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:19.164053,25.188904237559218,24.523052594930043,2.592985719978095,3.0409326420597487,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:21.171003,24.469609149182332,25.23490500788293,3.148855084603335,2.782373356705954,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:22.251686,24.1071676255938,25.6043643773644,3.430672384864597,2.643027487618424,1.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:25.250938,25.50568397867819,24.834973680792384,2.845765680049383,3.1739689283840185,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:26.282498,25.961091572256787,24.581683949884297,2.6568314670187916,3.3461188472358074,0.0,1.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
2024-11-07 16:21:28.258808,25.237526121455158,25.30525857944507,3.208782707521959,3.0741112179083903,0.0,0.0,Automatico,25.0,25.0,0.0,0.0,50.0,0.0
